"Id","IsDeleted","Name","LLC_BI__Classification__c","LLC_BI__Spread_Statement_Record__c","LLC_BI__lookupKey__c"
"a3fbn000000ftwmAAA","","a9Ibn000001OBFZ","a3Ybn0000004xGVEAY","a18bn000001a1DxAAI","42267897694858456"
"a3fbn000000ftwBAAQ","","a5xbn000000Jouc","a3Ybn0000004xCvEAI","a18bn000001a1L4AAI","42267910271002940"
"a3fbn000000ftSJAAY","","a5xbn000000JomJ","a3Ybn0000004xDSEAY","a18bn000001a1sAAAQ","42267980197815106"
"a3fbn000000ftL8AAI","","a5xbn000000Jou5","a3Ybn0000004xFPEAY","a18bn000001a1VdAAI","42268039357829649"
"a3fbn000000ftcHAAQ","","a5xbn000000Jp1O","a3Ybn0000004xCvEAI","a18bn000001a12fAAA","42268098159377545"
"a3fbn000000ftnTAAQ","","a3jbn000000le24","a3Ybn0000004xDFEAY","a18bn000001a0yjAAA","42268844667076202"
"a3fbn000000ftyNAAQ","","a5xbn000000JowT","a3Ybn0000004xHUEAY","a18bn000001a1BMAAY","42268976620677849"
"a3fbn000000ftPhAAI","","a5xbn000000Jovr","a3Ybn0000004xDdEAI","a18bn000001a1mvAAA","42269625507923360"
"a3fbn000000fta3AAA","","a3jbn000000ldzF","a3Ybn0000004xGVEAY","a18bn000001a1mSAAQ","42269625908293908"
"a3fbn000000ftI9AAI","","a3fbn000000fu1R","a3Ybn0000004xCvEAI","a18bn000001a1ZFAAY","42269687507958183"
"a3fbn000000ftVfAAI","","a5xbn000000Joxy","a3Ybn0000004xDqEAI","a18bn000001a1huAAA","42269728491076749"
"a3fbn000000ftW4AAI","","a5xbn000000JoyL","a3Ybn0000004xCvEAI","a18bn000001a1hbAAA","42269819936634532"
"a3fbn000000ftXoAAI","","a5xbn000000Jozk","a3Ybn0000004xDYEAY","a18bn000001a1ifAAA","42270014803497760"
"a3fbn000000ftgqAAA","","a5xbn000000Joly","a3Ybn0000004xCvEAI","a18bn000001a0zhAAA","42270036891937888"
"a3fbn000000ftJhAAI","","a3fbn000000fu1q","a3Ybn0000004xCvEAI","a18bn000001a1YxAAI","42270337217178590"
"a3fbn000000ftVaAAI","","a5xbn000000Joxt","a3Ybn0000004xDiEAI","a18bn000001a1imAAA","42270425268514310"
"a3fbn000000ftjaAAA","","a5xbn000000Jp3L","a3Ybn0000004xCvEAI","a18bn000001a0zGAAQ","42270729418740491"
"a3fbn000000ftIJAAY","","a5xbn000000JotR","a3Ybn0000004xFjEAI","a18bn000001a1VxAAI","42271338183945080"
"a3fbn000000ftYJAAY","","a5xbn000000Jp05","a3Ybn0000004xDnEAI","a18bn000001a1joAAA","42271348500281204"
"a3fbn000000ftk4AAA","","a5xbn000000Jp3Z","a3Ybn0000004xIjEAI","a18bn000001a12AAAQ","42271469667774861"
"a3fbn000000ftDQAAY","","a5xbn000000Joqi","a3Ybn0000004xGtEAI","a18bn000001a1TsAAI","42272332705238737"
"a3fbn000000ftVCAAY","","k1class","a3Ybn0000004xKIEAY","a18bn000001a1uAAAQ","42273051409087702"
"a3fbn000000ftIuAAI","","a3jbn000000ldwe","a3Ybn0000004xG2EAI","a18bn000001a1V5AAI","42274089637135992"
"a3fbn000000fttYAAQ","","a3jbn000000le3P","a3Ybn0000004xCnEAI","a18bn000001a1GrAAI","42274305432636211"
"a3fbn000000ftzGAAQ","","a3fbn000000fu4K","a3Ybn0000004xCxEAI","a18bn000001a1KmAAI","42274502193032425"
"a3fbn000000ftQBAAY","","a5xbn000000JowK","a3Ybn0000004xJyEAI","a18bn000001a1mfAAA","42274818292871246"
"a3fbn000000fteHAAQ","","a5xbn000000Jon0","a3Ybn0000004xCvEAI","a18bn000001a1A7AAI","42274943810528916"
"a3fbn000000ftU8AAI","","a3jbn000000ldyk","a3Ybn0000004xG7EAI","a18bn000001a1puAAA","42275469291486160"
"a3fbn000000ftAqAAI","","a5xbn000000Jooo","a3Ybn0000004xG0EAI","a18bn000001a1feAAA","42275960027163125"
"a3fbn000000ftCmAAI","","a5xbn000000Joq7","a3Ybn0000004xGYEAY","a18bn000001a1RxAAI","42276317204688275"
"a3fbn000000ftKjAAI","","a3fbn000000fu2B","a3Ybn0000004xIiEAI","a18bn000001a1ZMAAY","42276555692620013"
"a3fbn000000ftsQAAQ","","a5xbn000000Jp5j","a3Ybn0000004xIYEAY","a18bn000001a1KSAAY","42276584598600509"
"a3fbn000000ftlzAAA","","a3jbn000000le1c","a3Ybn0000004xGoEAI","a18bn000001a158AAA","42276809606416674"
"a3fbn000000ft9JAAQ","","a5xbn000000Jony","a3Ybn0000004xCqEAI","a18bn000001a1dbAAA","42276858805639253"
"a3fbn000000ftLtAAI","","a3jbn000000ldxi","a3Ybn0000004xFiEAI","a18bn000001a1V8AAI","42277771979623085"
"a3fbn000000ftIZAAY","","a5xbn000000JotY","a3Ybn0000004xIIEAY","a18bn000001a1VGAAY","42277974148131764"
"a3fbn000000ftRQAAY","","a5xbn000000Jolt","a3Ybn0000004xCoEAI","a18bn000001a1riAAA","42278021823309546"
"a3fbn000000ftFiAAI","","a4Wbn000000hSHj","a3Ybn0000004xDNEAY","a18bn000001a1TdAAI","42278147148167314"
"a3fbn000000ft70AAA","","a5xbn000000Jomv","a3Ybn0000004xDwEAI","a18bn000001a1MQAAY","42278736366667790"
"a3fbn000000ftYDAAY","","a5xbn000000Josy","a3Ybn0000004xHsEAI","a18bn000001a1kMAAQ","42278835827956372"
"a3fbn000000ftjOAAQ","","a5xbn000000Jp3H","a3Ybn0000004xH4EAI","a18bn000001a18oAAA","42280025700696795"
"a3fbn000000ftanAAA","","a3jbn000000ldzW","a3Ybn0000004xJ0EAI","a18bn000001a1maAAA","42280211117176599"
"a3fbn000000fti6AAA","","a5xbn000000Jp2q","a3Ybn0000004xHeEAI","a18bn000001a0zmAAA","42280760621789086"
"a3fbn000000ftHQAAY","","a3jbn000000ldwH","a3Ybn0000004xDFEAY","a18bn000001a1YFAAY","42281188846732304"
"a3fbn000000ftJVAAY","","a3jbn000000ldwv","a3Ybn0000004xCnEAI","a18bn000001a1XUAAY","42281455869961016"
"a3fbn000000ftmBAAQ","","a5xbn000000Jooi","a3Ybn0000004xCvEAI","a18bn000001a138AAA","42281894158314647"
"a3fbn000000ftJLAAY","","a3jbn000000ldwo","a3Ybn0000004xCnEAI","a18bn000001a1XQAAY","42282120760456352"
"a3fbn000000ft5kAAA","","M1 3a Depreciation","a3Ybn0000004xD2EAI","a18bn000001a1O9AAI","42282121459016704"
"a3fbn000000ftJMAAY","","a5xbn000000Jotq","a3Ybn0000004xIQEAY","a18bn000001a1XRAAY","42282188340454692"
"a3fbn000000ft5xAAA","","a3fbn000000ftzK","a3Ybn0000004xDCEAY","a18bn000001a1PzAAI","42282213978366233"
"a3fbn000000ftZ0AAI","","chgnetfixedassetstemplate","a3Ybn0000004xJsEAI","a18bn000001a1kpAAA","42282805618758432"
"a3fbn000000ftylAAA","","a3jbn000000le4R","a3Ybn0000004xHuEAI","a18bn000001a1KdAAI","42284223177719335"
"a3fbn000000ftubAAA","","a5xbn000000Jp5z","a3Ybn0000004xHIEAY","a18bn000001a1BvAAI","42284271313381519"
"a3fbn000000ftyYAAQ","","a5xbn000000JomL","a3Ybn0000004xDUEAY","a18bn000001a1KFAAY","42284321757888479"
"a3fbn000000ftz6AAA","","a3fbn000000fu5V","a3Ybn0000004xH5EAI","a18bn000001a1FrAAI","42284434183421179"
"a3fbn000000ftMqAAI","","a3fbn000000fu2j","a3Ybn0000004xJNEAY","a18bn000001a1LuAAI","42284789924230999"
"a3fbn000000ft6eAAA","","a5xbn000000JomX","a3Ybn0000004xCvEAI","a18bn000001a1NHAAY","42285389114721651"
"a3fbn000000ftXXAAY","","a5xbn000000JozV","a3Ybn0000004xCvEAI","a18bn000001a1j0AAA","42285429159377810"
"a3fbn000000ft5qAAA","","K1 Section 179 Deduction","a3Ybn0000004xD7EAI","a18bn000001a1QFAAY","42285653032145964"
"a3fbn000000ftRCAAY","","a9Ibn000001OBEt","a3Ybn0000004xG2EAI","a18bn000001a1qqAAA","42286210393522692"
"a3fbn000000ftVKAAY","","a5xbn000000Joxh","a3Ybn0000004xKJEAY","a18bn000001a1tiAAA","42286366993671139"
"a3fbn000000ftxzAAA","","a5xbn000000Jp6e","a3Ybn0000004xIgEAI","a18bn000001a1DuAAI","42286693605165871"
"a3fbn000000ftzFAAQ","","a3fbn000000fu4N","a3Ybn0000004xCwEAI","a18bn000001a1KmAAI","42287217745860753"
"a3fbn000000ft9wAAA","","a5xbn000000JooB","a3Ybn0000004xFeEAI","a18bn000001a1e8AAA","42287378789428882"
"a3fbn000000ftUQAAY","","a5xbn000000Jowo","a3Ybn0000004xK5EAI","a18bn000001a1t6AAA","42287492223185283"
"a3fbn000000ftSnAAI","","a5xbn000000Jomj","a3Ybn0000004xCvEAI","a18bn000001a1qUAAQ","42288531376338887"
"a3fbn000000ftkcAAA","","a5xbn000000Jp3U","a3Ybn0000004xGxEAI","a18bn000001a153AAA","42288570908542627"
"a3fbn000000ftBhAAI","","a5xbn000000Jop9","a3Ybn0000004xGBEAY","a18bn000001a1gcAAA","42288926239536789"
"a3fbn000000ftpCAAQ","","a5xbn000000Jp5C","a3Ybn0000004xHQEAY","a18bn000001a1LTAAY","42289048451931911"
"a3fbn000000ftU5AAI","","a3jbn000000ldyi","a3Ybn0000004xCvEAI","a18bn000001a1psAAA","42290227058113070"
"a3fbn000000ftPpAAI","","a5xbn000000Jow0","a3Ybn0000004xJwEAI","a18bn000001a1nBAAQ","42290718408529869"
"a3fbn000000ftxCAAQ","","a3fbn000000fu5I","a3Ybn0000004xGyEAI","a18bn000001a1DRAAY","42291323366634411"
"a3fbn000000ftYvAAI","","a5xbn000000Jp0T","a3Ybn0000004xH1EAI","a18bn000001a1kWAAQ","42291449311048828"
"a3fbn000000ftuOAAQ","","a3fbn000000fu5B","a3Ybn0000004xIKEAY","a18bn000001a1HaAAI","42291643012963750"
"a3fbn000000ftr2AAA","","a3jbn000000le2y","a3Ybn0000004xCvEAI","a18bn000001a1DyAAI","42291670469716547"
"a3fbn000000ftQSAAY","","a3fbn000000fu3B","a3Ybn0000004xJrEAI","a18bn000001a1pCAAQ","42292264790852410"
"a3fbn000000ftRcAAI","","a5xbn000000JouS","a3Ybn0000004xCvEAI","a18bn000001a1qaAAA","42292588326069334"
"a3fbn000000fttyAAA","","a9Ibn000001OBFP","a3Ybn0000004xGVEAY","a18bn000001a1DvAAI","42292599883229139"
"a3fbn000000ftu2AAA","","a5xbn000000JomN","a3Ybn0000004xDWEAY","a18bn000001a1KHAAY","42293643110726020"
"a3fbn000000ftEBAAY","","a5xbn000000JorI","a3Ybn0000004xCvEAI","a18bn000001a1ScAAI","42293807849943718"
"a3fbn000000ftvcAAA","","a3jbn000000le3z","a3Ybn0000004xGoEAI","a18bn000001a1KNAAY","42293842664874577"
"a3fbn000000ftniAAA","","a5xbn000000Jp4w","a3Ybn0000004xIoEAI","a18bn000001a12GAAQ","42294014224722622"
"a3fbn000000ftceAAA","","a3jbn000000le08","a3Ybn0000004xDKEAY","a18bn000001a10wAAA","42294159266782037"
"a3fbn000000fthvAAA","","a5xbn000000Jp2l","a3Ybn0000004xGsEAI","a18bn000001a10AAAQ","42294353091718864"
"a3fbn000000ftUjAAI","","a5xbn000000Jox7","a3Ybn0000004xK7EAI","a18bn000001a1tYAAQ","42294382000467600"
"a3fbn000000ftcSAAQ","","a3fbn000000fu3m","a3Ybn0000004xIYEAY","a18bn000001a12oAAA","42294617059504776"
"a3fbn000000ftV6AAI","","a5xbn000000JoxU","a3Ybn0000004xG8EAI","a18bn000001a1tsAAA","42294638400736153"
"a3fbn000000ftFcAAI","","a4Wbn000000hSHg","a3Ybn0000004xDHEAY","a18bn000001a1TUAAY","42294832494462247"
"a3fbn000000fthdAAA","","a5xbn000000Jov3","a3Ybn0000004xCvEAI","a18bn000001a0yzAAA","42295256945868555"
"a3fbn000000ftdOAAQ","","a5xbn000000Jp1b","a3Ybn0000004xItEAI","a18bn000001a11BAAQ","42295914024247582"
"a3fbn000000ftneAAA","","a5xbn000000Jp4u","a3Ybn0000004xImEAI","a18bn000001a12EAAQ","42296101063954871"
"a3fbn000000ftoPAAQ","","a3jbn000000le2F","a3Ybn0000004xDHEAY","a18bn000001a0ypAAA","42296416219044389"
"a3fbn000000ftIHAAY","","a3fbn000000fu1Y","a3Ybn0000004xCxEAI","a18bn000001a1Z5AAI","42297151166323715"
"a3fbn000000ftlKAAQ","","a5xbn000000Jp47","a3Ybn0000004xCvEAI","a18bn000001a1AEAAY","42298351136284787"
"a3fbn000000ftOTAAY","","a5xbn000000Jouq","a3Ybn0000004xCvEAI","a18bn000001a1OgAAI","42299568752830450"
"a3fbn000000ftFvAAI","","a5xbn000000JosR","a3Ybn0000004xCnEAI","a18bn000001a1S8AAI","42300005409243527"
"a3fbn000000ftdFAAQ","","a5xbn000000Jp1W","a3Ybn0000004xCvEAI","a18bn000001a116AAA","42300157084093204"
"a3fbn000000ftRgAAI","","a5xbn000000JouW","a3Ybn0000004xIDEAY","a18bn000001a1qdAAA","42300258882104387"
"a3fbn000000ftb3AAA","","a5xbn000000JowZ","a3Ybn0000004xCvEAI","a18bn000001a1h4AAA","42301276503674051"
"a3fbn000000ftDRAAY","","a5xbn000000Joqj","a3Ybn0000004xGuEAI","a18bn000001a1TtAAI","42301474228898974"
"a3fbn000000ftGZAAY","","a3fbn000000fu1B","a3Ybn0000004xGtEAI","a18bn000001a1UsAAI","42301597981929356"
"a3fbn000000ftu7AAA","","EBIT","a3Ybn0000004xDlEAI","a18bn000001a1EIAAY","42301971793707057"
"a3fbn000000ftArAAI","","a4Wbn000000hSHH","a3Ybn0000004xDNEAY","a18bn000001a1feAAA","42302041526757387"
"a3fbn000000ftVEAAY","","a5xbn000000Joxb","a3Ybn0000004xKIEAY","a18bn000001a1uCAAQ","42302264060946464"
"a3fbn000000ftadAAA","","a3fbn000000fu3i","a3Ybn0000004xGmEAI","a18bn000001a1jqAAA","42302275691329107"
"a3fbn000000ftqCAAQ","","a3jbn000000le2o","a3Ybn0000004xG3EAI","a18bn000001a1BgAAI","42302350752906395"
"a3fbn000000ftwZAAQ","","a5xbn000000Jp6F","a3Ybn0000004xFiEAI","a18bn000001a1DlAAI","42302636485327595"
"a3fbn000000ftrEAAQ","","a5xbn000000Jp5c","a3Ybn0000004xJlEAI","a18bn000001a1J4AAI","42302665520863880"
"a3fbn000000ftXZAAY","","a9Ibn000001OBFM","a3Ybn0000004xG2EAI","a18bn000001a1jLAAQ","42303340713069889"
"a3fbn000000ftNiAAI","","a5xbn000000Joua","a3Ybn0000004xDyEAI","a18bn000001a1ORAAY","42304204720452716"
"a3fbn000000ftJIAAY","","a5xbn000000Joto","a3Ybn0000004xCqEAI","a18bn000001a1XQAAY","42304968703192715"
"a3fbn000000ftKrAAI","","a3fbn000000fu2I","a3Ybn0000004xCvEAI","a18bn000001a1XCAAY","42305367471216130"
"a3fbn000000ftVnAAI","","a5xbn000000Joy6","a3Ybn0000004xDjEAI","a18bn000001a1i8AAA","42305808536133384"
"a3fbn000000ftCFAAY","","a5xbn000000Joph","a3Ybn0000004xG9EAI","a18bn000001a1gnAAA","42306342581720254"
"a3fbn000000ftMyAAI","","a3jbn000000ldyF","a3Ybn0000004xJVEAY","a18bn000001a1M6AAI","42306351805435649"
"a3fbn000000ftlhAAA","","a5xbn000000Jp4C","a3Ybn0000004xGqEAI","a18bn000001Zt0bAAC","42306504559750036"
"a3fbn000000ftkKAAQ","","a5xbn000000Jp3h","a3Ybn0000004xH8EAI","a18bn000001Zt09AAC","42306594625474163"
"a3fbn000000ftKfAAI","","a3fbn000000fu2A","a3Ybn0000004xIgEAI","a18bn000001a1ZIAAY","42307105292904746"
"a3fbn000000ftnVAAQ","","a5xbn000000Jp3k","a3Ybn0000004xDGEAY","a18bn000001a0ykAAA","42307286845582969"
"a3fbn000000ftKXAAY","","a3fbn000000fu24","a3Ybn0000004xGVEAY","a18bn000001a1VWAAY","42307287153506205"
"a3fbn000000ftFdAAI","","a5xbn000000JosI","a3Ybn0000004xHREAY","a18bn000001a1TbAAI","42307864747061464"
"a3fbn000000ftjNAAQ","","a5xbn000000Jp3G","a3Ybn0000004xJgEAI","a18bn000001a18mAAA","42307887920996977"
"a3fbn000000ftJQAAY","","a5xbn000000Jotr","a3Ybn0000004xISEAY","a18bn000001a1XTAAY","42308734145071678"
"a3fbn000000ftzAAAQ","","a3fbn000000fu5Z","a3Ybn0000004xHCEAY","a18bn000001a1FtAAI","42309140094184725"
"a3fbn000000ftdWAAQ","","a3jbn000000le0O","a3Ybn0000004xDNEAY","a18bn000001a11FAAQ","42310048588838061"
"a3fbn000000ft8DAAQ","","a5xbn000000Jon5","a3Ybn0000004xEOEAY","a18bn000001a1boAAA","42311033009319210"
"a3fbn000000ftw4AAA","","a5xbn000000JovG","a3Ybn0000004xCvEAI","a18bn000001a1BCAAY","42311047980585980"
"a3fbn000000ftMjAAI","","a3fbn000000fu2c","a3Ybn0000004xJGEAY","a18bn000001a1LlAAI","42311510746026377"
"a3fbn000000ftVbAAI","","a5xbn000000Joxu","a3Ybn0000004xDhEAI","a18bn000001a1inAAA","42311641368069817"
"a3fbn000000ftTJAAY","","a5xbn000000Jouw","a3Ybn0000004xJnEAI","a18bn000001a1qMAAQ","42311730473817064"
"a3fbn000000ftu3AAA","","a5xbn000000JomQ","a3Ybn0000004xDaEAI","a18bn000001a1KIAAY","4231274283867441"
"a3fbn000000ftryAAA","","a5xbn000000Jp3G","a3Ybn0000004xJgEAI","a18bn000001a1K2AAI","42313041440746103"
"a3fbn000000ftxfAAA","","a5xbn000000Jp2D","a3Ybn0000004xKNEAY","a18bn000001a1HkAAI","42313097351581085"
"a3fbn000000ftTHAAY","","a5xbn000000Joux","a3Ybn0000004xCvEAI","a18bn000001a1qJAAQ","42313356552713955"
"a3fbn000000ftYKAAY","","a5xbn000000Jp06","a3Ybn0000004xDjEAI","a18bn000001a1juAAA","42313441253655070"
"a3fbn000000ftQ6AAI","","a5xbn000000JowG","a3Ybn0000004xFiEAI","a18bn000001a1nWAAQ","42314175358055337"
"a3fbn000000ftSuAAI","","a5xbn000000Joms","a3Ybn0000004xDsEAI","a18bn000001a1sUAAQ","42314819691045857"
"a3fbn000000ftT2AAI","","a9Ibn000001OBEx","a3Ybn0000004xG2EAI","a18bn000001a1rmAAA","42315154941489066"
"a3fbn000000ftO9AAI","","a5xbn000000Joou","a3Ybn0000004xFiEAI","a18bn000001a1OeAAI","42315260231946662"
"a3fbn000000ft6yAAA","","a5xbn000000Jomu","a3Ybn0000004xDuEAI","a18bn000001a1OOAAY","42315735092443174"
"a3fbn000000fts8AAA","","a3fbn000000fu4E","a3Ybn0000004xGtEAI","a18bn000001a1HvAAI","42316056460086666"
"a3fbn000000ftalAAA","","a5xbn000000Jp0y","a3Ybn0000004xCvEAI","a18bn000001a1k1AAA","42316166573246203"
"a3fbn000000ftvgAAA","","a3jbn000000le41","a3Ybn0000004xGoEAI","a18bn000001a1KOAAY","42316757725181804"
"a3fbn000000ftJnAAI","","a3jbn000000ldwy","a3Ybn0000004xDKEAY","a18bn000001a1XYAAY","42316890682683617"
"a3fbn000000ftxMAAQ","","a5xbn000000Jp6V","a3Ybn0000004xCvEAI","a18bn000001a1BiAAI","42316970795597025"
"a3fbn000000ftqUAAQ","","priorperiodtotalsales","a3Ybn0000004xDTEAY","a18bn000001a1JHAAY","42317129344037306"
"a3fbn000000ftEYAAY","","a5xbn000000Jorf","a3Ybn0000004xCvEAI","a18bn000001a1SrAAI","42317212339013392"
"a3fbn000000ftfAAAQ","","a3fbn000000fu4B","a3Ybn0000004xCvEAI","a18bn000001a19oAAA","42317222460117530"
"a3fbn000000ftuyAAA","","a5xbn000000Jp2Z","a3Ybn0000004xISEAY","a18bn000001a1HDAAY","42317501462066008"
"a3fbn000000ftKKAAY","","a3fbn000000fu22","a3Ybn0000004xDKEAY","a18bn000001a1XiAAI","42318409730527360"
"a3fbn000000ftOrAAI","","a5xbn000000JovC","a3Ybn0000004xCvEAI","a18bn000001a1MjAAI","42318442549955741"
"a3fbn000000ftPUAAY","","a5xbn000000Jovm","a3Ybn0000004xIVEAY","a18bn000001a1QxAAI","42318445142266489"
"a3fbn000000ftGxAAI","","a5xbn000000Jost","a3Ybn0000004xHoEAI","a18bn000001a1WeAAI","42318542559488896"
"a3fbn000000ftoJAAQ","","a5xbn000000Jp57","a3Ybn0000004xCnEAI","a18bn000001a0zcAAA","42318696620086815"
"a3fbn000000ftnoAAA","","a5xbn000000Jp4z","a3Ybn0000004xHaEAI","a18bn000001a12JAAQ","42318889454564205"
"a3fbn000000ftTsAAI","","K1 Section 179 Deduction","a3Ybn0000004xD7EAI","a18bn000001a1pTAAQ","42319415888174839"
"a3fbn000000ftonAAA","","a5xbn000000JomJ","a3Ybn0000004xDSEAY","a18bn000001a13aAAA","42319431355118155"
"a3fbn000000ftY4AAI","","a5xbn000000Jozx","a3Ybn0000004xGeEAI","a18bn000001a1kwAAA","42319770631072456"
"a3fbn000000ft6fAAA","","a5xbn000000Jomb","a3Ybn0000004xCvEAI","a18bn000001a1NIAAY","42319795922868786"
"a3fbn000000ftyuAAA","","a5xbn000000Jp5Y","a3Ybn0000004xFlEAI","a18bn000001a1KiAAI","42319932239319146"
"a3fbn000000ftsFAAQ","","a5xbn000000Jp4g","a3Ybn0000004xGwEAI","a18bn000001a1HzAAI","42320255513598385"
"a3fbn000000ftytAAA","","a3jbn000000le4U","a3Ybn0000004xG2EAI","a18bn000001a1KhAAI","42320496501408884"
"a3fbn000000ftD9AAI","","a5xbn000000JoqS","a3Ybn0000004xCvEAI","a18bn000001a1SzAAI","42321046571349884"
"a3fbn000000ftHvAAI","","a5xbn000000JotK","a3Ybn0000004xHeEAI","a18bn000001a1YQAAY","42321200853393041"
"a3fbn000000ftnaAAA","","a3jbn000000le23","a3Ybn0000004xDFEAY","a18bn000001a0ymAAA","42321368416732905"
"a3fbn000000ftGrAAI","","a3fbn000000fu1J","a3Ybn0000004xCrEAI","a18bn000001a1W9AAI","42321525628337212"
"a3fbn000000ftjcAAA","","a5xbn000000Jp3M","a3Ybn0000004xCvEAI","a18bn000001a0zIAAQ","42321915290202550"
"a3fbn000000ftnQAAQ","","a3jbn000000le22","a3Ybn0000004xDFEAY","a18bn000001a0yhAAA","42323639722995856"
"a3fbn000000ftfwAAA","","a3fbn000000fu4D","a3Ybn0000004xGsEAI","a18bn000001a19QAAQ","42324160764264347"
"a3fbn000000ftYIAAY","","a5xbn000000Jp04","a3Ybn0000004xJnEAI","a18bn000001a1jnAAA","42324517285863533"
"a3fbn000000ftPEAAY","","a5xbn000000JovX","a3Ybn0000004xGoEAI","a18bn000001a1QnAAI","42324535533366875"
"a3fbn000000ftH5AAI","","a3jbn000000ldw6","a3Ybn0000004xFvEAI","a18bn000001a1VOAAY","42324989916406427"
"a3fbn000000ftr5AAA","","a3fbn000000fu4v","a3Ybn0000004xGkEAI","a18bn000001a1E0AAI","42325461292657010"
"a3fbn000000ftxGAAQ","","a3fbn000000fu5K","a3Ybn0000004xH0EAI","a18bn000001a1DSAAY","42325610989232401"
"a3fbn000000ftObAAI","","a5xbn000000Joux","a3Ybn0000004xCvEAI","a18bn000001a1OmAAI","42325694846443603"
"a3fbn000000ftANAAY","","a5xbn000000JooW","a3Ybn0000004xFiEAI","a18bn000001a1aoAAA","42325735757436331"
"a3fbn000000ftVsAAI","","a5xbn000000JoyA","a3Ybn0000004xCvEAI","a18bn000001a1iBAAQ","42327265602352519"
"a3fbn000000ftRvAAI","","a5xbn000000JomB","a3Ybn0000004xDJEAY","a18bn000001a1q6AAA","42327553834815847"
"a3fbn000000ftxuAAA","","a9Ibn000001OBFk","a3Ybn0000004xG2EAI","a18bn000001a1DrAAI","42328056663445855"
"a3fbn000000ftI4AAI","","a3fbn000000fu1Q","a3Ybn0000004xCvEAI","a18bn000001a1V4AAI","42328382625182718"
"a3fbn000000ftx5AAA","","a9Ibn000001OBFh","a3Ybn0000004xGVEAY","a18bn000001a1EeAAI","42328894514510413"
"a3fbn000000ftBkAAI","","a5xbn000000JopE","a3Ybn0000004xGCEAY","a18bn000001a1gdAAA","42329217185550607"
"a3fbn000000ftKlAAI","","a3fbn000000fu2C","a3Ybn0000004xIjEAI","a18bn000001a1X9AAI","42329353628337984"
"a3fbn000000ftN0AAI","","a3jbn000000ldyH","a3Ybn0000004xJXEAY","a18bn000001a1M8AAI","42329780481960688"
"a3fbn000000ftw1AAA","","a5xbn000000Jp58","a3Ybn0000004xHPEAY","a18bn000001a1LQAAY","42330067389233622"
"a3fbn000000ftKvAAI","","a5xbn000000Jott","a3Ybn0000004xFTEAY","a18bn000001a1XEAAY","42330717169755871"
"a3fbn000000ftxHAAQ","","a3fbn000000fu5L","a3Ybn0000004xCrEAI","a18bn000001a1DSAAY","42330848432525611"
"a3fbn000000ftcWAAQ","","a3jbn000000le01","a3Ybn0000004xDKEAY","a18bn000001a10rAAA","42331280329183813"
"a3fbn000000ftEsAAI","","a5xbn000000Joru","a3Ybn0000004xH8EAI","a18bn000001a1SQAAY","42331387161015199"
"a3fbn000000ftw7AAA","","a9Ibn000001OBEp","a3Ybn0000004xHAEAY","a18bn000001a1JZAAY","42331625797295645"
"a3fbn000000ftkIAAQ","","a5xbn000000Jp3g","a3Ybn0000004xHJEAY","a18bn000001Zt08AAC","42332434633504941"
"a3fbn000000ftCKAAY","","a5xbn000000Jopl","a3Ybn0000004xG9EAI","a18bn000001a1gsAAA","42332881153397682"
"a3fbn000000ftXnAAI","","a5xbn000000Jozj","a3Ybn0000004xDXEAY","a18bn000001a1icAAA","42333292244160503"
"a3fbn000000ftL6AAI","","a5xbn000000Jou4","a3Ybn0000004xIoEAI","a18bn000001a1XKAAY","42333371101059936"
"a3fbn000000ftS3AAI","","a5xbn000000JomD","a3Ybn0000004xCvEAI","a18bn000001a1s6AAA","42333386915074249"
"a3fbn000000ftJKAAY","","a3jbn000000ldwn","a3Ybn0000004xCnEAI","a18bn000001a1XPAAY","42333449136833753"
"a3fbn000000ftYpAAI","","a5xbn000000Jp0R","a3Ybn0000004xJxEAI","a18bn000001a1kUAAQ","42333668868269745"
"a3fbn000000ftuzAAA","","a3jbn000000le3k","a3Ybn0000004xCnEAI","a18bn000001a1HDAAY","42333715026661140"
"a3fbn000000ftYQAAY","","a5xbn000000Jp0B","a3Ybn0000004xKPEAY","a18bn000001a1m7AAA","42334148364226787"
"a3fbn000000ftLSAAY","","a5xbn000000Jou8","a3Ybn0000004xGrEAI","a18bn000001a1VnAAI","42334704370681263"
"a3fbn000000ftOyAAI","","a5xbn000000JovJ","a3Ybn0000004xCvEAI","a18bn000001a1NlAAI","42335126047975459"
"a3fbn000000ftT1AAI","","a5xbn000000Joui","a3Ybn0000004xFiEAI","a18bn000001a1rmAAA","42336109056052480"
"a3fbn000000ftI2AAI","","a5xbn000000JotM","a3Ybn0000004xIAEAY","a18bn000001a1V1AAI","42336216031062421"
"a3fbn000000ftlQAAQ","","a5xbn000000Jouv","a3Ybn0000004xGmEAI","a18bn000001Zt0YAAS","42336239055582883"
"a3fbn000000ftpDAAQ","","a5xbn000000Jp59","a3Ybn0000004xH9EAI","a18bn000001a1LUAAY","42337147601470249"
"a3fbn000000ftpFAAQ","","a5xbn000000Jp5D","a3Ybn0000004xINEAY","a18bn000001a1LVAAY","42337252981102639"
"a3fbn000000ft61AAA","","a5xbn000000Jom9","a3Ybn0000004xDGEAY","a18bn000001a1R4AAI","42337698592943133"
"a3fbn000000ftNFAAY","","a3jbn000000ldyW","a3Ybn0000004xCvEAI","a18bn000001a1ZaAAI","42337907867084974"
