"Id","IsDeleted","Name","LLC_BI__Classification__c","LLC_BI__Spread_Statement_Record__c","LLC_BI__lookupKey__c"
"a4vWE000000ZXAvYAO","false","a5xbn000000Jp3x","a1fWE000002SqwVYAS","a53WE0000017xoZYAQ","42178501809384177"
"a4vWE000000ZXAwYAO","false","a5xbn000000Jose","a1fWE000002Sr3ZYAS","a53WE0000017x2EYAQ","42179205689926684"
"a4vWE000000ZXAxYAO","false","a5xbn000000JotL","a1fWE000002Sr2pYAC","a53WE0000017xdBYAQ","42179578193139605"
"a4vWE000000ZXAyYAO","false","a5xbn000000Jom1","a1fWE000002LEejYAG","a53WE0000012hIcYAI","42180170621723926"
"a4vWE000000ZXAzYAO","false","a5xbn000000Jom4","a1fWE000002LEejYAG","a53WE0000017x7kYAA","42180307888781767"
"a4vWE000000ZXB0YAO","false","a5xbn000000Jox2","a1fWE000002Sr24YAC","a53WE0000017xLpYAI","42180566880367348"
"a4vWE000000ZXB1YAO","false","a9Ibn000001OAiL","a1fWE000002Sr3XYAS","a53WE0000017xouYAA","42180601076885793"
"a4vWE000000ZXB2YAO","false","a5xbn000000Jp4B","a1fWE000002SqwPYAS","a53WE0000017xZGYAY","42180632714190616"
"a4vWE000000ZXB3YAO","false","a5xbn000000Jp0f","a1fWE000002SqyhYAC","a53WE0000017xlQYAQ","42181886342972136"
"a4vWE000000ZXB4YAO","false","a5xbn000000Jou7","a1fWE000002Sr2HYAS","a53WE0000017xAGYAY","42182571563717952"
"a4vWE000000ZXB5YAO","false","a5xbn000000Josd","a1fWE000002Sr0kYAC","a53WE0000017x2EYAQ","42182638796968291"
"a4vWE000000ZXB6YAO","false","a4Wbn000000hSHf","a1fWE000002Sr3LYAS","a53WE0000017xmqYAA","42182732776911942"
"a4vWE000000ZXB7YAO","false","a5xbn000000JopG","a1fWE000002Sr22YAC","a53WE0000017xhtYAA","42183097874406521"
"a4vWE000000ZXB8YAO","false","a3jbn000000ldxW","a1fWE000002Sr3TYAS","a53WE0000017xarYAA","42183483839769831"
"a4vWE000000ZXB9YAO","false","a3fbn000000fu1D","a1fWE000002Sr1UYAS","a53WE0000017xj2YAA","42183972899840087"
"a4vWE000000ZXBAYA4","false","a5xbn000000Jomk","a1fWE000002SqxNYAS","a53WE0000017xEvYAI","42184023797587006"
"a4vWE000000ZXBBYA4","false","a3jbn000000ldx0","a1fWE000002SqzCYAS","a53WE0000017xLnYAI","42184048026620489"
"a4vWE000000ZXBCYA4","false","a5xbn000000JomR","a1fWE000002Sr00YAC","a53WE0000017xiVYAQ","42184553508194020"
"a4vWE000000ZXBDYA4","false","a5xbn000000JozF","a1fWE000002LEejYAG","a53WE0000017xHFYAY","42184583300487079"
"a4vWE000000ZXBEYA4","false","a5xbn000000JovR","a1fWE000002LEejYAG","a53WE0000017xS9YAI","42184642108688455"
"a4vWE000000ZXBFYA4","false","a5xbn000000Jozv","a1fWE000002Sr2QYAS","a53WE0000017xbOYAQ","42184784262610752"
"a4vWE000000ZXBGYA4","false","a3fbn000000fu0q","a1fWE000002Sr2zYAC","a53WE0000017xiYYAQ","42184968737799993"
"a4vWE000000ZXBHYA4","false","a5xbn000000JomF","a1fWE000002LEejYAG","a53WE0000017xBEYAY","42185337944532971"
"a4vWE000000ZXBIYA4","false","a5xbn000000JomC","a1fWE000002LEejYAG","a53WE0000017xAxYAI","42185541647950092"
"a4vWE000000ZXBJYA4","false","a5xbn000000Jp3C","a1fWE000002SqyiYAC","a53WE0000012hWgYAI","42185712995749053"
"a4vWE000000ZXBKYA4","false","a5xbn000000Jox4","a1fWE000002Sr24YAC","a53WE0000017x7bYAA","42185772973783540"
"a4vWE000000ZXBLYA4","false","a4Wbn000000hSHq","a1fWE000002Sr3UYAS","a53WE0000017xeYYAQ","42185971256462752"
"a4vWE000000ZXBMYA4","false","a4Wbn000000hSHY","a1fWE000002Sr3aYAC","a53WE0000017xPBYAY","42186457154241926"
"a4vWE000000ZXBNYA4","false","a5xbn000000Jp5h","a1fWE000002SqzwYAC","a53WE0000017xG4YAI","42186699208163187"
"a4vWE000000ZXBOYA4","false","a5xbn000000Jorv","a1fWE000002Sr0dYAC","a53WE0000017wzXYAQ","42187449211630175"
"a4vWE000000ZXBPYA4","false","a3fbn000000fu3q","a1fWE000002Sr3XYAS","a53WE0000017x6NYAQ","42187639950427119"
"a4vWE000000ZXBQYA4","false","a5xbn000000Jooq","a1fWE000002Sr2BYAS","a53WE0000017x00YAA","42187779100576411"
"a4vWE000000ZXBRYA4","false","a3jbn000000ldyM","a1fWE000002LEejYAG","a53WE0000017wzpYAA","42187815323977672"
"a4vWE000000ZXBSYA4","false","a5xbn000000Jp6K","a1fWE000002Sr04YAC","a53WE0000012hPxYAI","42188240534725634"
"a4vWE000000ZXBTYA4","false","a3fbn000000fu2l","a1fWE000002SqvvYAC","a53WE0000017xHkYAI","42188372016519802"
"a4vWE000000ZXBUYA4","false","a5xbn000000Jozd","a1fWE000002Sr1GYAS","a53WE0000017xIIYAY","42188529817541443"
"a4vWE000000ZXBVYA4","false","a3jbn000000le19","a1fWE000002Sr3ZYAS","a53WE0000017xpCYAQ","42188864441517031"
"a4vWE000000ZXBWYA4","false","a5xbn000000Jp2P","a1fWE000002Sqx0YAC","a53WE0000012hMzYAI","42190371900618726"
"a4vWE000000ZXBXYA4","false","a5xbn000000Jomn","a1fWE000002Sr1dYAC","a53WE0000017x91YAA","42190794580494633"
"a4vWE000000ZXBYYA4","false","a5xbn000000Jp4N","a1fWE000002Sr3TYAS","a53WE0000017xGOYAY","42191881343077847"
"a4vWE000000ZXBZYA4","false","a5xbn000000JovT","a1fWE000002SqvXYAS","a53WE0000012hPaYAI","42192358127555319"
"a4vWE000000ZXBaYAO","false","a5xbn000000Jouh","a1fWE000002Sr0jYAC","a53WE0000017xqxYAA","42192721370570121"
"a4vWE000000ZXBbYAO","false","a3fbn000000fu5X","a1fWE000002Sr0rYAC","a53WE0000017xShYAI","42193248962002075"
"a4vWE000000ZXBcYAO","false","a3fbn000000fu1I","a1fWE000002Sr3dYAC","a53WE0000017xjNYAQ","42193618783218650"
"a4vWE000000ZXBdYAO","false","a5xbn000000JowQ","a1fWE000002Sr17YAC","a53WE0000017xhQYAQ","42194251676241282"
"a4vWE000000ZXBeYAO","false","a9Ibn000001OBF0","a1fWE000002LEemYAG","a53WE0000017xnvYAA","42194881916289918"
"a4vWE000000ZXBfYAO","false","a5xbn000000Jp0v","a1fWE000002Sr0jYAC","a53WE0000017xoUYAQ","42195512496669375"
"a4vWE000000ZXBgYAO","false","a5xbn000000Jotc","a1fWE000002Sr1AYAS","a53WE0000017xAnYAI","42196035689377241"
"a4vWE000000ZXBhYAO","false","a6Qbn000000HYOh","a1fWE000002SqvcYAC","a53WE0000017xZKYAY","42196120776458683"
"a4vWE000000ZXBiYAO","false","a5xbn000000JoqW","a1fWE000002Sr3OYAS","a53WE0000017xTzYAI","42196311765410780"
"a4vWE000000ZXBjYAO","false","a5xbn000000Jp50","a1fWE000002Sr0YYAS","a53WE0000017x5wYAA","42197021182114016"
"a4vWE000000ZXBkYAO","false","a5xbn000000JowP","a1fWE000002SqvyYAC","a53WE0000017xbWYAQ","42197097235523392"
"a4vWE000000ZXBlYAO","false","a3fbn000000fu4Q","a1fWE000002Sr38YAC","a53WE0000017xnGYAQ","42197129389089534"
"a4vWE000000ZXBmYAO","false","a5xbn000000Jous","a1fWE000002Sr2WYAS","a53WE0000017xXFYAY","42197477160438063"
"a4vWE000000ZXBnYAO","false","a5xbn000000Jp1p","a1fWE000002SqwpYAC","a53WE0000017xrLYAQ","42197502172871134"
"a4vWE000000ZXBoYAO","false","a5xbn000000Jomo","a1fWE000002LEejYAG","a53WE0000017x58YAA","42198034309751414"
"a4vWE000000ZXBpYAO","false","priorperiodnetprofit","a1fWE000002Sr1FYAS","a53WE0000012hNOYAY","42198308630924043"
"a4vWE000000ZXBqYAO","false","a3jbn000000ldwW","a1fWE000002LEemYAG","a53WE0000017xqAYAQ","42198321057212494"
"a4vWE000000ZXBrYAO","false","a5xbn000000Jp4o","a1fWE000002SqvyYAC","a53WE0000017x33YAA","42198324366408751"
"a4vWE000000ZXBsYAO","false","ProformaDSmanualadjust","a1fWE000002Sr2XYAS","a53WE0000017xqFYAQ","42198922812686932"
"a4vWE000000ZXBtYAO","false","a5xbn000000Joqo","a1fWE000002Sr3TYAS","a53WE0000017x4gYAA","42199190355387697"
"a4vWE000000ZXBuYAO","false","a5xbn000000Jp0K","a1fWE000002LEejYAG","a53WE0000017xGsYAI","42200792527279213"
"a4vWE000000ZXBvYAO","false","a5xbn000000Jp2F","a1fWE000002SqvjYAC","a53WE0000017xmeYAA","42202263635888842"
"a4vWE000000ZXBwYAO","false","a5xbn000000JomG","a1fWE000002Sr1MYAS","a53WE0000017xqXYAQ","42202330494701377"
"a4vWE000000ZXBxYAO","false","a3fbn000000fu4D","a1fWE000002SqynYAC","a53WE0000017xZhYAI","42202603773899913"
"a4vWE000000ZXByYAO","false","a5xbn000000Jp35","a1fWE000002Sr1fYAC","a53WE0000017xLdYAI","42203016972296816"
"a4vWE000000ZXBzYAO","false","a5xbn000000JowU","a1fWE000002Sr1aYAC","a53WE0000017xTZYAY","42203120625128785"
"a4vWE000000ZXC0YAO","false","a9Ibn000001OBFC","a1fWE000002LEemYAG","a53WE0000017x5JYAQ","42203499901524083"
"a4vWE000000ZXC1YAO","false","a5xbn000000JozA","a1fWE000002LEejYAG","a53WE0000017xPjYAI","42204126086281700"
"a4vWE000000ZXC2YAO","false","a5xbn000000Jp3R","a1fWE000002SqxQYAS","a53WE0000012hSCYAY","42204274573391817"
"a4vWE000000ZXC3YAO","false","a9Ibn000001OBEs","a1fWE000002LEenYAG","a53WE0000017xB3YAI","42204524147298716"
"a4vWE000000ZXC4YAO","false","a5xbn000000JozD","a1fWE000002LEejYAG","a53WE0000017xkjYAA","42205316430173170"
"a4vWE000000ZXC5YAO","false","M1 3a Depreciation","a1fWE000002UdOPYA0","a53WE0000017x8lYAA","42205519017933842"
"a4vWE000000ZXC6YAO","false","a3fbn000000fu2e","a1fWE000002SqykYAC","a53WE0000017xCQYAY","42205582974948741"
"a4vWE000000ZXC7YAO","false","a5xbn000000Joul","a1fWE000002LEejYAG","a53WE0000017xZTYAY","42206512590845359"
"a4vWE000000ZXC8YAO","false","a3jbn000000ldyf","a1fWE000002LEeoYAG","a53WE0000017xBPYAY","42206689847580015"
"a4vWE000000ZXC9YAO","false","a5xbn000000JouO","a1fWE000002LEejYAG","a53WE0000017wyaYAA","42207883308200488"
"a4vWE000000ZXCAYA4","false","a3fbn000000fu4E","a1fWE000002Sr3JYAS","a53WE0000017xc5YAA","42208741389288177"
"a4vWE000000ZXCBYA4","false","a5xbn000000Joom","a1fWE000002LEejYAG","a53WE0000017xKwYAI","42208895871273833"
"a4vWE000000ZXCCYA4","false","a5xbn000000Jorq","a1fWE000002Sr1hYAC","a53WE0000017xW2YAI","42209002128915531"
"a4vWE000000ZXCDYA4","false","a5xbn000000Jp5I","a1fWE000002SqzkYAC","a53WE0000017xaoYAA","42209334583718268"
"a4vWE000000ZXCEYA4","false","a5xbn000000JorO","a1fWE000002LEejYAG","a53WE0000017x1JYAQ","42209894354339943"
"a4vWE000000ZXCFYA4","false","a5xbn000000Jomh","a1fWE000002LEejYAG","a53WE0000017xohYAA","42210022978487045"
"a4vWE000000ZXCGYA4","false","a3jbn000000ldwa","a1fWE000002Sr3ZYAS","a53WE0000017xlxYAA","42210033966757400"
"a4vWE000000ZXCHYA4","false","a5xbn000000JozQ","a1fWE000002LEejYAG","a53WE0000017xLSYAY","42210050580614028"
"a4vWE000000ZXCIYA4","false","a5xbn000000Jp1U","a1fWE000002SqwvYAC","a53WE0000017xOzYAI","42210136694006435"
"a4vWE000000ZXCJYA4","false","a3fbn000000fu4p","a1fWE000002Sr3XYAS","a53WE0000017xltYAA","42210245686746932"
"a4vWE000000ZXCKYA4","false","a5xbn000000Josx","a1fWE000002SqwqYAC","a53WE0000017xNgYAI","42210340757573894"
"a4vWE000000ZXCLYA4","false","a5xbn000000Jolx","a1fWE000002Sr3ZYAS","a53WE0000017xC7YAI","42210623794599991"
"a4vWE000000ZXCMYA4","false","a6Qbn000000HYOl","a1fWE000002LEfDYAW","a53WE0000017xF4YAI","42210878623461840"
"a4vWE000000ZXCNYA4","false","a5xbn000000Jomc","a1fWE000002SqxbYAC","a53WE0000017xQfYAI","42210892410013323"
"a4vWE000000ZXCOYA4","false","a9Ibn000001OBEj","a1fWE000002LEemYAG","a53WE0000017xbsYAA","42210989538590980"
"a4vWE000000ZXCPYA4","false","a3jbn000000ldyw","a1fWE000002LEenYAG","a53WE0000017xnOYAQ","42211036197956609"
"a4vWE000000ZXCQYA4","false","a5xbn000000Jour","a1fWE000002Sr35YAC","a53WE0000017xS2YAI","42212084399339733"
"a4vWE000000ZXCRYA4","false","a3fbn000000fu53","a1fWE000002SqwoYAC","a53WE0000012hKXYAY","42212226008159029"
"a4vWE000000ZXCSYA4","false","a5xbn000000JozW","a1fWE000002Sr0jYAC","a53WE0000017xnoYAA","42212879581140783"
"a4vWE000000ZXCTYA4","false","a3jbn000000ldvb","a1fWE000002LEgJYAW","a53WE0000017xD5YAI","42213333784600274"
"a4vWE000000ZXCUYA4","false","a5xbn000000JooV","a1fWE000002Sr2dYAC","a53WE0000017x6MYAQ","42213640853560209"
"a4vWE000000ZXCVYA4","false","a3fbn000000fu4b","a1fWE000002Sr0IYAS","a53WE0000017xSbYAI","42213670469374167"
"a4vWE000000ZXCWYA4","false","a5xbn000000Jp3j","a1fWE000002Sqw7YAC","a53WE0000012hUDYAY","42213702848884156"
"a4vWE000000ZXCXYA4","false","a3fbn000000fu4T","a1fWE000002Sr38YAC","a53WE0000017xdfYAA","42213843246664435"
"a4vWE000000ZXCYYA4","false","a5xbn000000Jom2","a1fWE000002LEejYAG","a53WE0000017x9FYAQ","42214066907402369"
"a4vWE000000ZXCZYA4","false","a5xbn000000JouZ","a1fWE000002Sr1kYAC","a53WE0000017xFpYAI","42214121805603398"
"a4vWE000000ZXCaYAO","false","a5xbn000000JopS","a1fWE000002Sr1qYAC","a53WE0000017xCzYAI","42214437446311556"
"a4vWE000000ZXCbYAO","false","a3jbn000000ldxy","a1fWE000002Sr3SYAS","a53WE0000017xpFYAQ","42214503601328098"
"a4vWE000000ZXCcYAO","false","a3jbn000000ldwm","a1fWE000002Sr3ZYAS","a53WE0000017xh7YAA","42214504142891090"
"a4vWE000000ZXCdYAO","false","a3jbn000000ldxt","a1fWE000002Sr1XYAS","a53WE0000017x3QYAQ","42214528528291174"
"a4vWE000000ZXCeYAO","false","a6Qbn000000HYOm","a1fWE000002LEejYAG","a53WE0000017xeXYAQ","42214885128276611"
"a4vWE000000ZXCfYAO","false","a5xbn000000Joop","a1fWE000002Sr0QYAS","a53WE0000017xlFYAQ","42214945913435310"
"a4vWE000000ZXCgYAO","false","DaysinPeriodTemplate","a1fWE000002SqwzYAC","a53WE0000017xcJYAQ","42215160293927503"
"a4vWE000000ZXChYAO","false","a5xbn000000Jova","a1fWE000002Sqw6YAC","a53WE0000017xjuYAA","42215162712075229"
"a4vWE000000ZXCiYAO","false","a5xbn000000JosV","a1fWE000002SqwEYAS","a53WE0000017xEHYAY","42215476537111566"
"a4vWE000000ZXCjYAO","false","a5xbn000000JowW","a1fWE000002LEejYAG","a53WE0000017xaaYAA","42215493141413101"
"a4vWE000000ZXCkYAO","false","a5xbn000000Jp3m","a1fWE000002SqxXYAS","a53WE0000017x3WYAQ","42215681627098745"
"a4vWE000000ZXClYAO","false","a5xbn000000Joun","a1fWE000002LEejYAG","a53WE0000017xdjYAA","42215723439476104"
"a4vWE000000ZXCmYAO","false","a3jbn000000le43","a1fWE000002Sr3TYAS","a53WE0000017xDUYAY","42215764623494306"
"a4vWE000000ZXCnYAO","false","a5xbn000000Jp4g","a1fWE000002SqxAYAS","a53WE0000017wyNYAQ","42216247787379119"
"a4vWE000000ZXCoYAO","false","a5xbn000000Jozp","a1fWE000002SqvbYAC","a53WE0000017xZRYAY","42217042121501893"
"a4vWE000000ZXCpYAO","false","a5xbn000000Jotp","a1fWE000002Sr0YYAS","a53WE0000017xU4YAI","42217168344384048"
"a4vWE000000ZXCqYAO","false","a5xbn000000Jp6c","a1fWE000002Sr2JYAS","a53WE0000012hTpYAI","42217615411891124"
"a4vWE000000ZXCrYAO","false","a5xbn000000Jonl","a1fWE000002UdOaYAK","a53WE0000017xneYAA","42218223193251130"
"a4vWE000000ZXCsYAO","false","a3fbn000000fu4U","a1fWE000002SqwLYAS","a53WE0000017xc0YAA","42219080349977040"
"a4vWE000000ZXCtYAO","false","a3fbn000000fu1B","a1fWE000002Sr3JYAS","a53WE0000017xixYAA","42219159075148119"
"a4vWE000000ZXCuYAO","false","a9Ibn000001OAiH","a1fWE000002Sr3XYAS","a53WE0000017x9GYAQ","42219240984995347"
"a4vWE000000ZXCvYAO","false","a5xbn000000Jp69","a1fWE000002SqziYAC","a53WE0000017x77YAA","42219322081882918"
"a4vWE000000ZXCwYAO","false","a5xbn000000JovX","a1fWE000002Sr3TYAS","a53WE0000017xnaYAA","42219585898370115"
"a4vWE000000ZXCxYAO","false","a5xbn000000Joxf","a1fWE000002Sr2UYAS","a53WE0000017x5MYAQ","42220474734498500"
"a4vWE000000ZXCyYAO","false","a3fbn000000fu4V","a1fWE000002SqvTYAS","a53WE0000017x7xYAA","42220714979151259"
"a4vWE000000ZXCzYAO","false","a3fbn000000fu2O","a1fWE000002Sr0LYAS","a53WE0000017xFiYAI","42221140066799290"
"a4vWE000000ZXD0YAO","false","a3jbn000000ldxG","a1fWE000002SqvgYAC","a53WE0000017wyKYAQ","42221314675011302"
"a4vWE000000ZXD1YAO","false","a5xbn000000JotH","a1fWE000002SqxCYAS","a53WE0000017x47YAA","42221348757902198"
"a4vWE000000ZXD2YAO","false","a5xbn000000Jp4K","a1fWE000002Sr0aYAC","a53WE0000017xO2YAI","42221358031512210"
"a4vWE000000ZXD3YAO","false","a3fbn000000fu3j","a1fWE000002LEejYAG","a53WE0000017x8dYAA","42221678830615008"
"a4vWE000000ZXD4YAO","false","a5xbn000000Jomw","a1fWE000002LEejYAG","a53WE0000017xCLYAY","42221713871309166"
"a4vWE000000ZXD5YAO","false","a5xbn000000JoqB","a1fWE000002LEejYAG","a53WE0000017xjAYAQ","42221955210396001"
"a4vWE000000ZXD6YAO","false","M1 Net Income per book","a1fWE000002UdOTYA0","a53WE0000017xCiYAI","42223746385152214"
"a4vWE000000ZXD7YAO","false","a6Qbn000000HYOo","a1fWE000002Sr3EYAS","a53WE0000017xOVYAY","42223901576021840"
"a4vWE000000ZXD8YAO","false","a5xbn000000Jovi","a1fWE000002Sr30YAC","a53WE0000017xqDYAQ","42224264671100113"
"a4vWE000000ZXD9YAO","false","a5xbn000000JovI","a1fWE000002LEejYAG","a53WE0000017xfSYAQ","42224348427862670"
"a4vWE000000ZXDAYA4","false","a5xbn000000Jom6","a1fWE000002LEejYAG","a53WE0000017xWXYAY","42224433126392115"
"a4vWE000000ZXDBYA4","false","a5xbn000000Jove","a1fWE000002SqvcYAC","a53WE0000017xMtYAI","42224566381306965"
"a4vWE000000ZXDCYA4","false","a5xbn000000JozU","a1fWE000002SqwqYAC","a53WE0000017xWuYAI","42225060081500687"
"a4vWE000000ZXDDYA4","false","PFS - Total Long Term Assets","a1fWE000002Sr0yYAC","a53WE0000017xc8YAA","42225459536081549"
"a4vWE000000ZXDEYA4","false","a5xbn000000Jomu","a1fWE000002SqzyYAC","a53WE0000017x4zYAA","42225751666858540"
"a4vWE000000ZXDFYA4","false","a3fbn000000fu3Y","a1fWE000002SqxZYAS","a53WE0000017xVpYAI","42226381515322894"
"a4vWE000000ZXDGYA4","false","a5xbn000000Jor3","a1fWE000002LEejYAG","a53WE0000017xDEYAY","42226580247595993"
"a4vWE000000ZXDHYA4","false","a5xbn000000JoqU","a1fWE000002Sr35YAC","a53WE0000017xWhYAI","42226900306798637"
"a4vWE000000ZXDIYA4","false","a3fbn000000fu1c","a1fWE000002Sr3UYAS","a53WE0000017xWOYAY","42227153481826391"
"a4vWE000000ZXDJYA4","false","a5xbn000000JotI","a1fWE000002Sr0iYAC","a53WE0000017xeDYAQ","42227872415473211"
"a4vWE000000ZXDKYA4","false","a5xbn000000JosG","a1fWE000002SqzCYAS","a53WE0000017xP7YAI","42227892297735425"
"a4vWE000000ZXDLYA4","false","a5xbn000000Jour","a1fWE000002Sr35YAC","a53WE0000017xmYYAQ","42228276095301094"
"a4vWE000000ZXDMYA4","false","a5xbn000000Jp3v","a1fWE000002Sr0SYAS","a53WE0000017xDkYAI","4222900474602414"
"a4vWE000000ZXDNYA4","false","a3fbn000000fu57","a1fWE000002Sr31YAC","a53WE0000012hQsYAI","42229399978307361"
"a4vWE000000ZXDOYA4","false","a5xbn000000Jp2I","a1fWE000002Sr0RYAS","a53WE0000017xgqYAA","42229691633672948"
"a4vWE000000ZXDPYA4","false","a3jbn000000ldwR","a1fWE000002Sr3UYAS","a53WE0000017xjeYAA","42229710544185624"
"a4vWE000000ZXDQYA4","false","a5xbn000000JoqH","a1fWE000002SqviYAC","a53WE0000017xWnYAI","42230247650570291"
"a4vWE000000ZXDRYA4","false","a5xbn000000Jp3B","a1fWE000002SqvaYAC","a53WE0000017xYAYAY","42230306456513221"
"a4vWE000000ZXDSYA4","false","a3jbn000000ldxX","a1fWE000002Sr3TYAS","a53WE0000017x0WYAQ","42231019907452814"
"a4vWE000000ZXDTYA4","false","a5xbn000000Jotf","a1fWE000002Sr0jYAC","a53WE0000017xi4YAA","42231543837423828"
"a4vWE000000ZXDUYA4","false","a6Qbn000000HYOj","a1fWE000002UdOOYA0","a53WE0000017xahYAA","42231720012398738"
"a4vWE000000ZXDVYA4","false","a5xbn000000Jouj","a1fWE000002Sqw5YAC","a53WE0000017wyVYAQ","42231741769407896"
"a4vWE000000ZXDWYA4","false","a5xbn000000Joqs","a1fWE000002Sr3KYAS","a53WE0000017xEOYAY","42231927386332700"
"a4vWE000000ZXDXYA4","false","a5xbn000000Jp5Z","a1fWE000002SqyTYAS","a53WE0000017xjHYAQ","42232320677338765"
"a4vWE000000ZXDYYA4","false","a5xbn000000Joq0","a1fWE000002LEejYAG","a53WE0000017xk9YAA","42232825983789648"
"a4vWE000000ZXDZYA4","false","a9Ibn000001OBF8","a1fWE000002LEemYAG","a53WE0000017xgmYAA","42232927421276179"
"a4vWE000000ZXDaYAO","false","a9Ibn000001OBEr","a1fWE000002Sr3XYAS","a53WE0000017xn1YAA","42233136803098716"
"a4vWE000000ZXDbYAO","false","chgnetfixedassetstemplate","a1fWE000002SqwlYAC","a53WE0000017xPLYAY","42233701382455053"
"a4vWE000000ZXDcYAO","false","a5xbn000000Jovy","a1fWE000002Sr0hYAC","a53WE0000017xGkYAI","42233756565951376"
"a4vWE000000ZXDdYAO","false","a5xbn000000Jp0F","a1fWE000002SqwGYAS","a53WE0000017x5KYAQ","42234303648110973"
"a4vWE000000ZXDeYAO","false","a5xbn000000Jp14","a1fWE000002Sr0lYAC","a53WE0000017xGSYAY","42234907772059829"
"a4vWE000000ZXDfYAO","false","a5xbn000000Jouu","a1fWE000002SqziYAC","a53WE0000017xmyYAA","42235370231482363"
"a4vWE000000ZXDgYAO","false","a5xbn000000JopA","a1fWE000002Sr2CYAS","a53WE0000017x1hYAA","42236276128776294"
"a4vWE000000ZXDhYAO","false","a5xbn000000JosO","a1fWE000002Sr1aYAC","a53WE0000017xOOYAY","42236514262338862"
"a4vWE000000ZXDiYAO","false","a5xbn000000Jp4G","a1fWE000002SqyWYAS","a53WE0000017x32YAA","42236536052470299"
"a4vWE000000ZXDjYAO","false","a5xbn000000JozZ","a1fWE000002Sr1JYAS","a53WE0000017xLWYAY","42237107122546928"
"a4vWE000000ZXDkYAO","false","a5xbn000000JouT","a1fWE000002Sr2jYAC","a53WE0000017x2dYAA","42237430390890231"
"a4vWE000000ZXDlYAO","false","a3jbn000000ldyC","a1fWE000002LEejYAG","a53WE0000017xQ3YAI","42237642333431698"
"a4vWE000000ZXDmYAO","false","a3jbn000000ldwK","a1fWE000002Sr3UYAS","a53WE0000017xFfYAI","42238066746597117"
"a4vWE000000ZXDnYAO","false","a5xbn000000Jp2A","a1fWE000002Sr02YAC","a53WE0000012hMuYAI","42238443627911337"
"a4vWE000000ZXDoYAO","false","CFAvailtoServiceDebt","a1fWE000002Sr2VYAS","a53WE0000017x5lYAA","42238528180454511"
"a4vWE000000ZXDpYAO","false","a5xbn000000Jouz","a1fWE000002LEejYAG","a53WE0000017xHoYAI","422387361065332"
"a4vWE000000ZXDqYAO","false","a3jbn000000ldxr","a1fWE000002SqyqYAC","a53WE0000017xezYAA","42238849066790193"
"a4vWE000000ZXDrYAO","false","a3jbn000000le0d","a1fWE000002SqxfYAC","a53WE0000017xkLYAQ","42238950531522042"
"a4vWE000000ZXDsYAO","false","a5xbn000000Jovb","a1fWE000002Sr3iYAC","a53WE0000017wyeYAA","42239122629118598"
"a4vWE000000ZXDtYAO","false","a5xbn000000Jovl","a1fWE000002Sr3dYAC","a53WE0000017xT3YAI","42239340307371910"
"a4vWE000000ZXDuYAO","false","a3jbn000000le0b","a1fWE000002LEejYAG","a53WE0000017xQGYAY","42239608041250762"
"a4vWE000000ZXDvYAO","false","a5xbn000000JooP","a1fWE000002Sr0jYAC","a53WE0000017x5AYAQ","42240396768684599"
"a4vWE000000ZXDwYAO","false","a5xbn000000Jomj","a1fWE000002LEejYAG","a53WE0000017xpfYAA","42240636922468549"
"a4vWE000000ZXDxYAO","false","a5xbn000000Jonx","a1fWE000002Sr19YAC","a53WE0000017xLjYAI","42241096372352688"
"a4vWE000000ZXDyYAO","false","a3fbn000000fu1P","a1fWE000002LEejYAG","a53WE0000017xlrYAA","42241174973719803"
"a4vWE000000ZXDzYAO","false","Investment in Subsidiaries","a1fWE000002SqypYAC","a53WE0000017xhOYAQ","42241778030325583"
"a4vWE000000ZXE0YAO","false","a3fbn000000fu3u","a1fWE000002Sr3XYAS","a53WE0000017xoGYAQ","42241904581614449"
"a4vWE000000ZXE1YAO","false","a5xbn000000Jouc","a1fWE000002LEejYAG","a53WE0000017x1sYAA","42241941033452330"
"a4vWE000000ZXE2YAO","false","a5xbn000000Jp0o","a1fWE000002SqwrYAC","a53WE0000017xi2YAA","42241958469505498"
"a4vWE000000ZXE3YAO","false","a5xbn000000Jov3","a1fWE000002LEejYAG","a53WE0000017x2pYAA","42242157734208416"
"a4vWE000000ZXE4YAO","false","a4Wbn000000hSHE","a1fWE000002Sr3LYAS","a53WE0000017xYRYAY","42242275181071351"
"a4vWE000000ZXE5YAO","false","a3fbn000000fu4T","a1fWE000002Sr38YAC","a53WE0000017xRiYAI","42242297853337935"
"a4vWE000000ZXE6YAO","false","a5xbn000000JooJ","a1fWE000002SqyGYAS","a53WE0000017xDnYAI","42243645440728320"
"a4vWE000000ZXE7YAO","false","a5xbn000000Joz5","a1fWE000002LEejYAG","a53WE0000017xFmYAI","42244055705452694"
"a4vWE000000ZXE8YAO","false","a5xbn000000Jp4S","a1fWE000002LEejYAG","a53WE0000012hYeYAI","42244695901771466"
"a4vWE000000ZXE9YAO","false","a3fbn000000fu1i","a1fWE000002SqxXYAS","a53WE0000017xaTYAQ","42244841039925814"
"a4vWE000000ZXEAYA4","false","a5xbn000000Jovz","a1fWE000002SqzbYAC","a53WE0000017xX5YAI","42244964623634296"
"a4vWE000000ZXEBYA4","false","a5xbn000000Jp56","a1fWE000002SqxBYAS","a53WE0000017xYQYAY","42245079637261386"
