"Id","IsDeleted","Name","nFORCE__Screen_Section__c","nFORCE__Display_Order__c","nFORCE__Field_Set_Key__c","nFORCE__Filter_Criteria__c","nFORCE__Layout__c","nFORCE__Limit__c","nFORCE__Offset_By_Limit__c","nFORCE__Parent_Configuration__c","nFORCE__Parent_Relationship_Name__c","nFORCE__Section_Header__c","nFORCE__Sort_Criteria__c","nFORCE__Unique__c","nFORCE__lookupKey__c","nFORCE__sObject_Type__c"
"a0vWD00000CzUwFYAV","false","SC-000021490","a0qWD00000JHN20YAH","3.0","LLC_BI__Treasury_Mass_Actions_Analyzed_Accounts","LLC_BI__Analyzed_Account_Type__c = DDA","","","false","a0vWD00000CzUV7YAN","LLC_BI__Analyzed_Accounts__r","","","false","42026176072069606295","LLC_BI__Analyzed_Account__c"
"a0vWD00000CzRU3YAN","false","SC-000022179","a0qWD00000JHN20YAH","4.0","LLC_BI__Treasury_Mass_Actions_Deposits","LLC_BI__Analyzed_Account_Type__c = DDA","","50.0","true","a0vWD00000CzUwFYAV","LLC_BI__Deposit_Reference__r","Select deposits from the account or connected accounts to add as analyzed accounts.","","false","42026176072069606296","LLC_BI__Deposit__c"
"a0vWD00000CzUV8YAN","false","SC-000019839","a0qWD00000JHN21YAH","2.0","","","","","false","","","","","false","42026176072069606298","LLC_BI__Treasury_Service__c"
"a0vWD00000CzUwGYAV","false","SC-000021491","a0qWD00000JHN21YAH","3.0","LLC_BI__Treasury_Mass_Actions_Authorized_Users","","","","false","a0vWD00000CzUV8YAN","LLC_BI__Authorized_Users__r","","","false","42026176072069606299","LLC_BI__Authorized_User__c"
"a0vWD00000CzUwHYAV","false","SC-000021492","a0qWD00000JHN18YAH","3.0","LLC_BI__Treasury_Mass_Actions_Authorized_Users","","","","false","a0vWD00000CzUUhYAN","LLC_BI__Authorized_Users__r","","","false","420261760720696063","LLC_BI__Authorized_User__c"
"a0vWD00000CzUV9YAN","false","SC-000019840","a0qWD00000JHN1zYAH","2.0","","","","","false","","","","","false","4202617607206960630","LLC_BI__Treasury_Service__c"
"a0vWD00000CzRU4YAN","false","SC-000022180","a0qWD00000JHN21YAH","4.0","LLC_BI__Treasury_Mass_Actions_Contacts","","","50.0","true","a0vWD00000CzUwGYAV","LLC_BI__Contact_Reference__r","Select contacts from the account or connected accounts to add as authorized users.","","false","42026176072069606300","Contact"
"a0vWD00000CzUVAYA3","false","SC-000019841","a0qWD00000JHN22YAH","2.0","","","","","false","","","","","false","42026176072069606302","LLC_BI__Treasury_Service__c"
"a0vWD00000CzUwIYAV","false","SC-000021493","a0qWD00000JHN22YAH","3.0","LLC_BI__Treasury_Mass_Actions_Analyzed_Accounts","LLC_BI__Analyzed_Account_Type__c = DDA","","","false","a0vWD00000CzUVAYA3","LLC_BI__Analyzed_Accounts__r","","","false","42026176072069606303","LLC_BI__Analyzed_Account__c"
"a0vWD00000CzRU5YAN","false","SC-000022181","a0qWD00000JHN22YAH","4.0","LLC_BI__Treasury_Mass_Actions_Deposits","LLC_BI__Analyzed_Account_Type__c = DDA","","50.0","true","a0vWD00000CzUwIYAV","LLC_BI__Deposit_Reference__r","Select deposits from the account or connected accounts to add as analyzed accounts.","","false","42026176072069606304","LLC_BI__Deposit__c"
"a0vWD00000CzUVBYA3","false","SC-000019842","a0qWD00000JHN23YAH","2.0","","","","","false","","","","","false","42026176072069606306","LLC_BI__Treasury_Service__c"
"a0vWD00000CzUwJYAV","false","SC-000021494","a0qWD00000JHN23YAH","3.0","LLC_BI__Treasury_Mass_Actions_Authorized_Users","","","","false","a0vWD00000CzUVBYA3","LLC_BI__Authorized_Users__r","","","false","42026176072069606307","LLC_BI__Authorized_User__c"
"a0vWD00000CzRU6YAN","false","SC-000022182","a0qWD00000JHN23YAH","4.0","LLC_BI__Treasury_Mass_Actions_Contacts","","","50.0","true","a0vWD00000CzUwJYAV","LLC_BI__Contact_Reference__r","Select contacts from the account or connected accounts to add as authorized users.","","false","42026176072069606308","Contact"
"a0vWD00000CzUwKYAV","false","SC-000021495","a0qWD00000JHN1zYAH","3.0","LLC_BI__Treasury_Mass_Actions_Analyzed_Accounts","LLC_BI__Analyzed_Account_Type__c = DDA","","","false","a0vWD00000CzUV9YAN","LLC_BI__Analyzed_Accounts__r","","","false","4202617607206960631","LLC_BI__Analyzed_Account__c"
"a0vWD00000CzUVCYA3","false","SC-000019843","a0qWD00000JHN24YAH","2.0","","","","","false","","","","","false","42026176072069606310","LLC_BI__Treasury_Service__c"
"a0vWD00000CzUwLYAV","false","SC-000021496","a0qWD00000JHN24YAH","3.0","LLC_BI__Treasury_Mass_Actions_Analyzed_Accounts","LLC_BI__Analyzed_Account_Type__c = DDA","","","false","a0vWD00000CzUVCYA3","LLC_BI__Analyzed_Accounts__r","","","false","42026176072069606311","LLC_BI__Analyzed_Account__c"
"a0vWD00000CzRU7YAN","false","SC-000022183","a0qWD00000JHN24YAH","4.0","LLC_BI__Treasury_Mass_Actions_Deposits","LLC_BI__Analyzed_Account_Type__c = DDA","","50.0","true","a0vWD00000CzUwLYAV","LLC_BI__Deposit_Reference__r","Select deposits from the account or connected accounts to add as analyzed accounts.","","false","42026176072069606312","LLC_BI__Deposit__c"
"a0vWD00000CzUVDYA3","false","SC-000019844","a0qWD00000JHN25YAH","2.0","","","","","false","","","","","false","42026176072069606314","LLC_BI__Treasury_Service__c"
"a0vWD00000CzUwMYAV","false","SC-000021497","a0qWD00000JHN25YAH","3.0","LLC_BI__Treasury_Mass_Actions_Authorized_Users","","","","false","a0vWD00000CzUVDYA3","LLC_BI__Authorized_Users__r","","","false","42026176072069606315","LLC_BI__Authorized_User__c"
"a0vWD00000CzRU8YAN","false","SC-000022184","a0qWD00000JHN25YAH","4.0","LLC_BI__Treasury_Mass_Actions_Contacts","","","50.0","true","a0vWD00000CzUwMYAV","LLC_BI__Contact_Reference__r","Select contacts from the account or connected accounts to add as authorized users.","","false","42026176072069606316","Contact"
"a0vWD00000CzUVEYA3","false","SC-000019845","a0qWD00000JHN26YAH","2.0","","","","","false","","","","","false","42026176072069606318","LLC_BI__Treasury_Service__c"
"a0vWD00000CzUwNYAV","false","SC-000021498","a0qWD00000JHN26YAH","3.0","LLC_BI__Treasury_Mass_Actions_Analyzed_Accounts","LLC_BI__Analyzed_Account_Type__c = DDA","","","false","a0vWD00000CzUVEYA3","LLC_BI__Analyzed_Accounts__r","","","false","42026176072069606319","LLC_BI__Analyzed_Account__c"
"a0vWD00000CzRU9YAN","false","SC-000022185","a0qWD00000JHN1zYAH","4.0","LLC_BI__Treasury_Mass_Actions_Deposits","LLC_BI__Analyzed_Account_Type__c = DDA","","50.0","true","a0vWD00000CzUwKYAV","LLC_BI__Deposit_Reference__r","Select deposits from the account or connected accounts to add as analyzed accounts.","","false","4202617607206960632","LLC_BI__Deposit__c"
"a0vWD00000CzRUAYA3","false","SC-000022186","a0qWD00000JHN26YAH","4.0","LLC_BI__Treasury_Mass_Actions_Deposits","LLC_BI__Analyzed_Account_Type__c = DDA","","50.0","true","a0vWD00000CzUwNYAV","LLC_BI__Deposit_Reference__r","Select deposits from the account or connected accounts to add as analyzed accounts.","","false","42026176072069606320","LLC_BI__Deposit__c"
"a0vWD00000CzUVFYA3","false","SC-000019846","a0qWD00000JHN27YAH","2.0","","","","","false","","","","","false","42026176072069606322","LLC_BI__Treasury_Service__c"
"a0vWD00000CzUwOYAV","false","SC-000021499","a0qWD00000JHN27YAH","3.0","LLC_BI__Treasury_Mass_Actions_Authorized_Users","","","","false","a0vWD00000CzUVFYA3","LLC_BI__Authorized_Users__r","","","false","42026176072069606323","LLC_BI__Authorized_User__c"
"a0vWD00000CzRUBYA3","false","SC-000022187","a0qWD00000JHN27YAH","4.0","LLC_BI__Treasury_Mass_Actions_Contacts","","","50.0","true","a0vWD00000CzUwOYAV","LLC_BI__Contact_Reference__r","Select contacts from the account or connected accounts to add as authorized users.","","false","42026176072069606324","Contact"
"a0vWD00000CzUVGYA3","false","SC-000019847","a0qWD00000JHN28YAH","2.0","","","","","false","","","","","false","42026176072069606326","LLC_BI__Treasury_Service__c"
"a0vWD00000CzUwPYAV","false","SC-000021500","a0qWD00000JHN28YAH","3.0","LLC_BI__Treasury_Mass_Actions_Analyzed_Accounts","LLC_BI__Analyzed_Account_Type__c = DDA","","","false","a0vWD00000CzUVGYA3","LLC_BI__Analyzed_Accounts__r","","","false","42026176072069606327","LLC_BI__Analyzed_Account__c"
"a0vWD00000CzRUCYA3","false","SC-000022188","a0qWD00000JHN28YAH","4.0","LLC_BI__Treasury_Mass_Actions_Deposits","LLC_BI__Analyzed_Account_Type__c = DDA","","50.0","true","a0vWD00000CzUwPYAV","LLC_BI__Deposit_Reference__r","Select deposits from the account or connected accounts to add as analyzed accounts.","","false","42026176072069606328","LLC_BI__Deposit__c"
"a0vWD00000CzUVHYA3","false","SC-000019848","a0qWD00000JHN29YAH","2.0","","","","","false","","","","","false","42026176072069606330","LLC_BI__Treasury_Service__c"
"a0vWD00000CzUwQYAV","false","SC-000021501","a0qWD00000JHN29YAH","3.0","LLC_BI__Treasury_Mass_Actions_Authorized_Users","","","","false","a0vWD00000CzUVHYA3","LLC_BI__Authorized_Users__r","","","false","42026176072069606331","LLC_BI__Authorized_User__c"
"a0vWD00000Czc1RYAR","false","SC-000022189","a0qWD00000JHN29YAH","4.0","LLC_BI__Treasury_Mass_Actions_Contacts","","","50.0","true","a0vWD00000CzUwQYAV","LLC_BI__Contact_Reference__r","Select contacts from the account or connected accounts to add as authorized users.","","false","42026176072069606332","Contact"
"a0vWD00000CzUVIYA3","false","SC-000019849","a0qWD00000JHN2BYAX","2.0","","","","","false","","","","","false","42026176072069606334","LLC_BI__Treasury_Service__c"
"a0vWD00000CzUwRYAV","false","SC-000021502","a0qWD00000JHN2BYAX","3.0","LLC_BI__Treasury_Mass_Actions_Analyzed_Accounts","LLC_BI__Analyzed_Account_Type__c = DDA","","","false","a0vWD00000CzUVIYA3","LLC_BI__Analyzed_Accounts__r","","","false","42026176072069606335","LLC_BI__Analyzed_Account__c"
"a0vWD00000Czc1SYAR","false","SC-000022190","a0qWD00000JHN2BYAX","4.0","LLC_BI__Treasury_Mass_Actions_Deposits","LLC_BI__Analyzed_Account_Type__c = DDA","","50.0","true","a0vWD00000CzUwRYAV","LLC_BI__Deposit_Reference__r","Select deposits from the account or connected accounts to add as analyzed accounts.","","false","42026176072069606336","LLC_BI__Deposit__c"
"a0vWD00000CzUVJYA3","false","SC-000019850","a0qWD00000JHN2CYAX","2.0","","","","","false","","","","","false","42026176072069606338","LLC_BI__Treasury_Service__c"
"a0vWD00000CzUwSYAV","false","SC-000021503","a0qWD00000JHN2CYAX","3.0","LLC_BI__Treasury_Mass_Actions_Authorized_Users","","","","false","a0vWD00000CzUVJYA3","LLC_BI__Authorized_Users__r","","","false","42026176072069606339","LLC_BI__Authorized_User__c"
"a0vWD00000CzUVKYA3","false","SC-000019851","a0qWD00000JHN2AYAX","2.0","","","","","false","","","","","false","4202617607206960634","LLC_BI__Treasury_Service__c"
"a0vWD00000Czc1TYAR","false","SC-000022191","a0qWD00000JHN2CYAX","4.0","LLC_BI__Treasury_Mass_Actions_Contacts","","","50.0","true","a0vWD00000CzUwSYAV","LLC_BI__Contact_Reference__r","Select contacts from the account or connected accounts to add as authorized users.","","false","42026176072069606340","Contact"
"a0vWD00000CzUVLYA3","false","SC-000019852","a0qWD00000JHN2DYAX","2.0","","","","","false","","","","","false","42026176072069606342","LLC_BI__Treasury_Service__c"
"a0vWD00000CzUwTYAV","false","SC-000021504","a0qWD00000JHN2DYAX","3.0","LLC_BI__Treasury_Mass_Actions_Analyzed_Accounts","LLC_BI__Analyzed_Account_Type__c = DDA","","","false","a0vWD00000CzUVLYA3","LLC_BI__Analyzed_Accounts__r","","","false","42026176072069606343","LLC_BI__Analyzed_Account__c"
"a0vWD00000Czc1UYAR","false","SC-000022192","a0qWD00000JHN2DYAX","4.0","LLC_BI__Treasury_Mass_Actions_Deposits","LLC_BI__Analyzed_Account_Type__c = DDA","","50.0","true","a0vWD00000CzUwTYAV","LLC_BI__Deposit_Reference__r","Select deposits from the account or connected accounts to add as analyzed accounts.","","false","42026176072069606344","LLC_BI__Deposit__c"
"a0vWD00000CzUVMYA3","false","SC-000019853","a0qWD00000JHN2EYAX","2.0","","","","","false","","","","","false","42026176072069606346","LLC_BI__Treasury_Service__c"
"a0vWD00000CzUwUYAV","false","SC-000021505","a0qWD00000JHN2EYAX","3.0","LLC_BI__Treasury_Mass_Actions_Authorized_Users","","","","false","a0vWD00000CzUVMYA3","LLC_BI__Authorized_Users__r","","","false","42026176072069606347","LLC_BI__Authorized_User__c"
"a0vWD00000Czc1VYAR","false","SC-000022193","a0qWD00000JHN2EYAX","4.0","LLC_BI__Treasury_Mass_Actions_Contacts","","","50.0","true","a0vWD00000CzUwUYAV","LLC_BI__Contact_Reference__r","Select contacts from the account or connected accounts to add as authorized users.","","false","42026176072069606348","Contact"
"a0vWD00000CzUwVYAV","false","SC-000021506","a0qWD00000JHN2AYAX","3.0","LLC_BI__Treasury_Mass_Actions_Authorized_Users","","","","false","a0vWD00000CzUVKYA3","LLC_BI__Authorized_Users__r","","","false","4202617607206960635","LLC_BI__Authorized_User__c"
"a0vWD00000CzUVNYA3","false","SC-000019854","a0qWD00000JHN2FYAX","2.0","","","","","false","","","","","false","42026176072069606350","LLC_BI__Treasury_Service__c"
"a0vWD00000CzUwWYAV","false","SC-000021507","a0qWD00000JHN2FYAX","3.0","LLC_BI__Treasury_Mass_Actions_Analyzed_Accounts","LLC_BI__Analyzed_Account_Type__c = DDA","","","false","a0vWD00000CzUVNYA3","LLC_BI__Analyzed_Accounts__r","","","false","42026176072069606351","LLC_BI__Analyzed_Account__c"
"a0vWD00000Czc1WYAR","false","SC-000022194","a0qWD00000JHN2FYAX","4.0","LLC_BI__Treasury_Mass_Actions_Deposits","LLC_BI__Analyzed_Account_Type__c = DDA","","50.0","true","a0vWD00000CzUwWYAV","LLC_BI__Deposit_Reference__r","Select deposits from the account or connected accounts to add as analyzed accounts.","","false","42026176072069606352","LLC_BI__Deposit__c"
"a0vWD00000CzUVOYA3","false","SC-000019855","a0qWD00000JHN2GYAX","2.0","","","","","false","","","","","false","42026176072069606354","LLC_BI__Treasury_Service__c"
"a0vWD00000CzUwXYAV","false","SC-000021508","a0qWD00000JHN2GYAX","3.0","LLC_BI__Treasury_Mass_Actions_Authorized_Users","","","","false","a0vWD00000CzUVOYA3","LLC_BI__Authorized_Users__r","","","false","42026176072069606355","LLC_BI__Authorized_User__c"
"a0vWD00000Czc1XYAR","false","SC-000022195","a0qWD00000JHN2GYAX","4.0","LLC_BI__Treasury_Mass_Actions_Contacts","","","50.0","true","a0vWD00000CzUwXYAV","LLC_BI__Contact_Reference__r","Select contacts from the account or connected accounts to add as authorized users.","","false","42026176072069606356","Contact"
"a0vWD00000CzUVPYA3","false","SC-000019856","a0qWD00000JHN2HYAX","2.0","","","","","false","","","","","false","42026176072069606358","LLC_BI__Treasury_Service__c"
"a0vWD00000CzUwYYAV","false","SC-000021509","a0qWD00000JHN2HYAX","3.0","LLC_BI__Treasury_Mass_Actions_Analyzed_Accounts","LLC_BI__Analyzed_Account_Type__c = DDA","","","false","a0vWD00000CzUVPYA3","LLC_BI__Analyzed_Accounts__r","","","false","42026176072069606359","LLC_BI__Analyzed_Account__c"
"a0vWD00000Czc1YYAR","false","SC-000022196","a0qWD00000JHN2AYAX","4.0","LLC_BI__Treasury_Mass_Actions_Contacts","","","50.0","true","a0vWD00000CzUwVYAV","LLC_BI__Contact_Reference__r","Select contacts from the account or connected accounts to add as authorized users.","","false","4202617607206960636","Contact"
"a0vWD00000Czc1ZYAR","false","SC-000022197","a0qWD00000JHN2HYAX","4.0","LLC_BI__Treasury_Mass_Actions_Deposits","LLC_BI__Analyzed_Account_Type__c = DDA","","50.0","true","a0vWD00000CzUwYYAV","LLC_BI__Deposit_Reference__r","Select deposits from the account or connected accounts to add as analyzed accounts.","","false","42026176072069606360","LLC_BI__Deposit__c"
"a0vWD00000CzUVQYA3","false","SC-000019857","a0qWD00000JHN2IYAX","2.0","","","","","false","","","","","false","42026176072069606362","LLC_BI__Treasury_Service__c"
"a0vWD00000CzUwZYAV","false","SC-000021510","a0qWD00000JHN2IYAX","3.0","LLC_BI__Treasury_Mass_Actions_Authorized_Users","","","","false","a0vWD00000CzUVQYA3","LLC_BI__Authorized_Users__r","","","false","42026176072069606363","LLC_BI__Authorized_User__c"
"a0vWD00000Czc1aYAB","false","SC-000022198","a0qWD00000JHN2IYAX","4.0","LLC_BI__Treasury_Mass_Actions_Contacts","","","50.0","true","a0vWD00000CzUwZYAV","LLC_BI__Contact_Reference__r","Select contacts from the account or connected accounts to add as authorized users.","","false","42026176072069606364","Contact"
"a0vWD00000CzUVRYA3","false","SC-000019858","a0qWD00000JHN2JYAX","2.0","","","","","false","","","","","false","42026176072069606366","LLC_BI__Treasury_Service__c"
"a0vWD00000CzUwaYAF","false","SC-000021511","a0qWD00000JHN2JYAX","3.0","LLC_BI__Treasury_Mass_Actions_Analyzed_Accounts","LLC_BI__Analyzed_Account_Type__c = DDA","","","false","a0vWD00000CzUVRYA3","LLC_BI__Analyzed_Accounts__r","","","false","42026176072069606367","LLC_BI__Analyzed_Account__c"
"a0vWD00000Czc1bYAB","false","SC-000022199","a0qWD00000JHN2JYAX","4.0","LLC_BI__Treasury_Mass_Actions_Deposits","LLC_BI__Analyzed_Account_Type__c = DDA","","50.0","true","a0vWD00000CzUwaYAF","LLC_BI__Deposit_Reference__r","Select deposits from the account or connected accounts to add as analyzed accounts.","","false","42026176072069606368","LLC_BI__Deposit__c"
"a0vWD00000CzUVSYA3","false","SC-000019859","a0qWD00000JHN2KYAX","2.0","","","","","false","","","","","false","42026176072069606370","LLC_BI__Treasury_Service__c"
"a0vWD00000CzUwbYAF","false","SC-000021512","a0qWD00000JHN2KYAX","3.0","LLC_BI__Treasury_Mass_Actions_Authorized_Users","","","","false","a0vWD00000CzUVSYA3","LLC_BI__Authorized_Users__r","","","false","42026176072069606371","LLC_BI__Authorized_User__c"
"a0vWD00000Czc1cYAB","false","SC-000022200","a0qWD00000JHN2KYAX","4.0","LLC_BI__Treasury_Mass_Actions_Contacts","","","50.0","true","a0vWD00000CzUwbYAF","LLC_BI__Contact_Reference__r","Select contacts from the account or connected accounts to add as authorized users.","","false","42026176072069606372","Contact"
"a0vWD00000CzUVTYA3","false","SC-000019860","a0qWD00000JHN2MYAX","2.0","","","","","false","","","","","false","42026176072069606374","LLC_BI__Treasury_Service__c"
"a0vWD00000CzUwcYAF","false","SC-000021513","a0qWD00000JHN2MYAX","3.0","LLC_BI__Treasury_Mass_Actions_Analyzed_Accounts","LLC_BI__Analyzed_Account_Type__c = DDA","","","false","a0vWD00000CzUVTYA3","LLC_BI__Analyzed_Accounts__r","","","false","42026176072069606375","LLC_BI__Analyzed_Account__c"
"a0vWD00000Czc1dYAB","false","SC-000022201","a0qWD00000JHN2MYAX","4.0","LLC_BI__Treasury_Mass_Actions_Deposits","LLC_BI__Analyzed_Account_Type__c = DDA","","50.0","true","a0vWD00000CzUwcYAF","LLC_BI__Deposit_Reference__r","Select deposits from the account or connected accounts to add as analyzed accounts.","","false","42026176072069606376","LLC_BI__Deposit__c"
"a0vWD00000CzUVUYA3","false","SC-000019861","a0qWD00000JHN2NYAX","2.0","","","","","false","","","","","false","42026176072069606378","LLC_BI__Treasury_Service__c"
"a0vWD00000CzUwdYAF","false","SC-000021514","a0qWD00000JHN2NYAX","3.0","LLC_BI__Treasury_Mass_Actions_Authorized_Users","","","","false","a0vWD00000CzUVUYA3","LLC_BI__Authorized_Users__r","","","false","42026176072069606379","LLC_BI__Authorized_User__c"
"a0vWD00000CzUVVYA3","false","SC-000019862","a0qWD00000JHN2LYAX","2.0","","","","","false","","","","","false","4202617607206960638","LLC_BI__Treasury_Service__c"
"a0vWD00000Czc1eYAB","false","SC-000022202","a0qWD00000JHN2NYAX","4.0","LLC_BI__Treasury_Mass_Actions_Contacts","","","50.0","true","a0vWD00000CzUwdYAF","LLC_BI__Contact_Reference__r","Select contacts from the account or connected accounts to add as authorized users.","","false","42026176072069606380","Contact"
"a0vWD00000CzUVWYA3","false","SC-000019863","a0qWD00000JHN2OYAX","2.0","","","","","false","","","","","false","42026176072069606382","LLC_BI__Treasury_Service__c"
"a0vWD00000CzUweYAF","false","SC-000021515","a0qWD00000JHN2OYAX","3.0","LLC_BI__Treasury_Mass_Actions_Analyzed_Accounts","LLC_BI__Analyzed_Account_Type__c = DDA","","","false","a0vWD00000CzUVWYA3","LLC_BI__Analyzed_Accounts__r","","","false","42026176072069606383","LLC_BI__Analyzed_Account__c"
"a0vWD00000Czc1fYAB","false","SC-000022203","a0qWD00000JHN2OYAX","4.0","LLC_BI__Treasury_Mass_Actions_Deposits","LLC_BI__Analyzed_Account_Type__c = DDA","","50.0","true","a0vWD00000CzUweYAF","LLC_BI__Deposit_Reference__r","Select deposits from the account or connected accounts to add as analyzed accounts.","","false","42026176072069606384","LLC_BI__Deposit__c"
"a0vWD00000CzUVXYA3","false","SC-000019864","a0qWD00000JHN2PYAX","2.0","","","","","false","","","","","false","42026176072069606386","LLC_BI__Treasury_Service__c"
"a0vWD00000CzUwfYAF","false","SC-000021516","a0qWD00000JHN2PYAX","3.0","LLC_BI__Treasury_Mass_Actions_Authorized_Users","","","","false","a0vWD00000CzUVXYA3","LLC_BI__Authorized_Users__r","","","false","42026176072069606387","LLC_BI__Authorized_User__c"
"a0vWD00000Czc1gYAB","false","SC-000022204","a0qWD00000JHN2PYAX","4.0","LLC_BI__Treasury_Mass_Actions_Contacts","","","50.0","true","a0vWD00000CzUwfYAF","LLC_BI__Contact_Reference__r","Select contacts from the account or connected accounts to add as authorized users.","","false","42026176072069606388","Contact"
"a0vWD00000CzUwgYAF","false","SC-000021517","a0qWD00000JHN2LYAX","3.0","LLC_BI__Treasury_Mass_Actions_Analyzed_Accounts","LLC_BI__Analyzed_Account_Type__c = DDA","","","false","a0vWD00000CzUVVYA3","LLC_BI__Analyzed_Accounts__r","","","false","4202617607206960639","LLC_BI__Analyzed_Account__c"
"a0vWD00000CzUVYYA3","false","SC-000019865","a0qWD00000JHN2QYAX","2.0","","","","","false","","","","","false","42026176072069606390","LLC_BI__Treasury_Service__c"
"a0vWD00000CzUwhYAF","false","SC-000021518","a0qWD00000JHN2QYAX","3.0","LLC_BI__Treasury_Mass_Actions_Analyzed_Accounts","LLC_BI__Analyzed_Account_Type__c = DDA","","","false","a0vWD00000CzUVYYA3","LLC_BI__Analyzed_Accounts__r","","","false","42026176072069606391","LLC_BI__Analyzed_Account__c"
"a0vWD00000Czc1hYAB","false","SC-000022205","a0qWD00000JHN2QYAX","4.0","LLC_BI__Treasury_Mass_Actions_Deposits","LLC_BI__Analyzed_Account_Type__c = DDA","","50.0","true","a0vWD00000CzUwhYAF","LLC_BI__Deposit_Reference__r","Select deposits from the account or connected accounts to add as analyzed accounts.","","false","42026176072069606392","LLC_BI__Deposit__c"
"a0vWD00000CzUVZYA3","false","SC-000019866","a0qWD00000JHN2RYAX","2.0","","","","","false","","","","","false","42026176072069606394","LLC_BI__Treasury_Service__c"
"a0vWD00000CzUwiYAF","false","SC-000021519","a0qWD00000JHN2RYAX","3.0","LLC_BI__Treasury_Mass_Actions_Authorized_Users","","","","false","a0vWD00000CzUVZYA3","LLC_BI__Authorized_Users__r","","","false","42026176072069606395","LLC_BI__Authorized_User__c"
"a0vWD00000Czc1iYAB","false","SC-000022206","a0qWD00000JHN2RYAX","4.0","LLC_BI__Treasury_Mass_Actions_Contacts","","","50.0","true","a0vWD00000CzUwiYAF","LLC_BI__Contact_Reference__r","Select contacts from the account or connected accounts to add as authorized users.","","false","42026176072069606396","Contact"
"a0vWD00000CzUVaYAN","false","SC-000019867","a0qWD00000JHN2SYAX","2.0","","","","","false","","","","","false","42026176072069606398","LLC_BI__Treasury_Service__c"
"a0vWD00000CzUwjYAF","false","SC-000021520","a0qWD00000JHN2SYAX","3.0","LLC_BI__Treasury_Mass_Actions_Analyzed_Accounts","LLC_BI__Analyzed_Account_Type__c = DDA","","","false","a0vWD00000CzUVaYAN","LLC_BI__Analyzed_Accounts__r","","","false","42026176072069606399","LLC_BI__Analyzed_Account__c"
"a0vWD00000Czc1jYAB","false","SC-000022207","a0qWD00000JHN18YAH","4.0","LLC_BI__Treasury_Mass_Actions_Contacts","","","50.0","true","a0vWD00000CzUwHYAV","LLC_BI__Contact_Reference__r","Select contacts from the account or connected accounts to add as authorized users.","","false","420261760720696064","Contact"
"a0vWD00000Czc1kYAB","false","SC-000022208","a0qWD00000JHN2LYAX","4.0","LLC_BI__Treasury_Mass_Actions_Deposits","LLC_BI__Analyzed_Account_Type__c = DDA","","50.0","true","a0vWD00000CzUwgYAF","LLC_BI__Deposit_Reference__r","Select deposits from the account or connected accounts to add as analyzed accounts.","","false","4202617607206960640","LLC_BI__Deposit__c"
"a0vWD00000Czc1lYAB","false","SC-000022209","a0qWD00000JHN2SYAX","4.0","LLC_BI__Treasury_Mass_Actions_Deposits","LLC_BI__Analyzed_Account_Type__c = DDA","","50.0","true","a0vWD00000CzUwjYAF","LLC_BI__Deposit_Reference__r","Select deposits from the account or connected accounts to add as analyzed accounts.","","false","42026176072069606400","LLC_BI__Deposit__c"
"a0vWD00000CzUVbYAN","false","SC-000019868","a0qWD00000JHN2TYAX","2.0","","","","","false","","","","","false","42026176072069606402","LLC_BI__Treasury_Service__c"
"a0vWD00000CzUwkYAF","false","SC-000021521","a0qWD00000JHN2TYAX","3.0","LLC_BI__Treasury_Mass_Actions_Authorized_Users","","","","false","a0vWD00000CzUVbYAN","LLC_BI__Authorized_Users__r","","","false","42026176072069606403","LLC_BI__Authorized_User__c"
"a0vWD00000Czc1mYAB","false","SC-000022210","a0qWD00000JHN2TYAX","4.0","LLC_BI__Treasury_Mass_Actions_Contacts","","","50.0","true","a0vWD00000CzUwkYAF","LLC_BI__Contact_Reference__r","Select contacts from the account or connected accounts to add as authorized users.","","false","42026176072069606404","Contact"
"a0vWD00000CzUVcYAN","false","SC-000019869","a0qWD00000JHN2UYAX","2.0","","","","","false","","","","","false","42026176072069606406","LLC_BI__Treasury_Service__c"
"a0vWD00000CzUwlYAF","false","SC-000021522","a0qWD00000JHN2UYAX","3.0","LLC_BI__Treasury_Mass_Actions_Analyzed_Accounts","LLC_BI__Analyzed_Account_Type__c = DDA","","","false","a0vWD00000CzUVcYAN","LLC_BI__Analyzed_Accounts__r","","","false","42026176072069606407","LLC_BI__Analyzed_Account__c"
"a0vWD00000Czc1nYAB","false","SC-000022211","a0qWD00000JHN2UYAX","4.0","LLC_BI__Treasury_Mass_Actions_Deposits","LLC_BI__Analyzed_Account_Type__c = DDA","","50.0","true","a0vWD00000CzUwlYAF","LLC_BI__Deposit_Reference__r","Select deposits from the account or connected accounts to add as analyzed accounts.","","false","42026176072069606408","LLC_BI__Deposit__c"
"a0vWD00000CzUVdYAN","false","SC-000019870","a0qWD00000JHN2VYAX","2.0","","","","","false","","","","","false","42026176072069606410","LLC_BI__Treasury_Service__c"
"a0vWD00000CzUwmYAF","false","SC-000021523","a0qWD00000JHN2VYAX","3.0","LLC_BI__Treasury_Mass_Actions_Authorized_Users","","","","false","a0vWD00000CzUVdYAN","LLC_BI__Authorized_Users__r","","","false","42026176072069606411","LLC_BI__Authorized_User__c"
